fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.07481384277344
3,14.95,100.0,88.5,0.0,87.99940490722656
4,15.78,100.0,77.3,1.909348726272583,87.93365478515625
5,17.76,100.0,75.0,0.0,87.8730697631836
6,17.51,100.0,71.4,0.0,87.8275375366211
7,17.94,100.0,77.3,0.0,87.7722396850586
8,17.11,100.0,67.3,0.0,87.71975708007812
9,20.04,98.46938775510205,56.1,0.0,87.67572021484375
10,19.24,98.46938775510205,53.3,2.4994254112243652,87.6417007446289
11,19.96,98.9795918367347,66.0,2.313796281814575,87.59473419189453
12,20.78,82.14285714285714,13.9,0.0,87.5469970703125
13,19.89,66.3265306122449,7.9,0.0,87.50770568847656
14,19.96,86.22448979591837,17.4,0.0,87.47598266601562
15,20.39,47.95918367346939,5.4,3.159341335296631,87.44735717773438
16,20.42,63.265306122448976,9.9,0.0,87.41685485839844
17,20.7,84.18367346938776,22.5,0.0,87.38652038574219
18,20.99,83.6734693877551,22.3,0.0,87.35018157958984
19,20.36,76.53061224489795,13.5,0.0,87.3165283203125
20,21.88,89.28571428571429,25.2,3.3064868450164795,87.28528594970703
21,22.33,88.26530612244898,25.3,3.2280352115631104,87.25030517578125
22,21.83,89.28571428571429,26.4,0.0,87.2233657836914
23,22.24,88.26530612244898,31.6,0.0,87.18891906738281
24,22.71,93.36734693877551,32.0,3.6080245971679688,87.1728286743164
25,23.11,95.91836734693878,42.6,0.0,87.14605712890625
26,22.79,95.40816326530613,45.4,3.714853525161743,87.11144256591797
27,22.76,87.24489795918367,28.3,3.30838680267334,87.07247161865234
28,24.02,93.87755102040816,37.9,0.0,87.03742980957031
29,23.16,96.42857142857143,45.4,3.647421360015869,87.01851654052734
30,25.19,90.81632653061224,39.7,0.0,86.9917221069336
31,21.76,80.10204081632654,24.6,4.176120281219482,86.96736907958984
32,25.21,85.71428571428571,35.4,0.0,86.942626953125
33,23.65,89.28571428571429,38.0,0.0,86.93526458740234
34,25.38,87.24489795918367,34.0,0.0,86.92034149169922
35,23.13,93.36734693877551,36.4,0.0,86.90813446044922
36,26.97,89.28571428571429,32.0,0.0,86.90069580078125
37,23.92,86.22448979591837,26.4,0.0,86.8961410522461
38,27.22,92.85714285714286,39.0,4.769097328186035,86.88658142089844
39,26.42,85.71428571428571,25.6,0.0,86.88720703125
40,24.87,78.06122448979592,28.0,0.0,86.8792724609375
41,25.28,91.3265306122449,39.1,0.0,86.87165832519531
42,25.66,93.36734693877551,35.0,0.0,86.87454223632812
43,26.71,88.26530612244898,31.2,6.280370712280273,86.87852478027344
44,25.72,92.85714285714286,36.3,0.0,86.87303924560547
45,27.78,93.87755102040816,38.2,0.0,86.88487243652344
46,28.45,90.81632653061224,41.6,0.0,86.88983917236328
47,28.89,82.65306122448979,25.6,0.0,86.88795471191406
48,26.13,85.20408163265306,29.6,0.0,86.88578033447266
49,27.09,87.75510204081633,29.9,0.0,86.8912124633789
50,30.31,90.81632653061224,33.7,0.0,86.89830017089844
51,29.11,91.3265306122449,37.3,0.0,86.9036636352539
52,30.11,85.20408163265306,28.6,0.0,86.90328216552734
53,28.39,84.6938775510204,32.5,0.0,86.90469360351562
54,30.09,91.83673469387755,43.1,0.0,86.90577697753906
55,29.72,93.87755102040816,39.4,0.0,86.91698455810547
56,30.45,91.3265306122449,39.7,5.7374267578125,86.9159164428711
57,31.38,89.79591836734694,34.7,0.0,86.91444396972656
58,29.62,89.79591836734694,36.7,0.0,86.90818786621094
59,31.69,95.40816326530613,48.5,4.373974323272705,86.89846801757812
60,30.99,90.81632653061224,35.6,5.313558101654053,86.8853530883789
61,32.63,87.24489795918367,31.1,4.136836528778076,86.85950469970703
62,33.01,93.87755102040816,48.9,0.0,86.83003234863281
63,32.29,89.28571428571429,33.7,0.0,86.7938003540039
64,32.99,90.3061224489796,39.8,0.0,86.7587890625
65,32.31,84.18367346938776,24.2,0.0,86.7132568359375
66,33.64,94.89795918367346,51.0,1.424618124961853,86.6583251953125
67,33.53,84.6938775510204,24.2,0.0,86.61386108398438
68,33.74,92.34693877551021,38.3,1.078567385673523,86.56694793701172
69,34.33,88.77551020408163,35.6,0.8261749744415283,86.5217056274414
70,34.08,88.26530612244898,32.5,0.0,86.4560546875
71,34.17,87.75510204081633,38.5,0.0,86.39327239990234
72,34.29,90.81632653061224,42.9,0.6060395836830139,86.34791564941406
73,34.16,83.16326530612245,27.1,0.0,86.29034423828125
74,33.69,88.77551020408163,33.4,0.8526273369789124,86.22875213623047
75,33.47,87.24489795918367,30.9,0.0,86.17518615722656
76,34.44,91.3265306122449,42.8,0.0,86.12390899658203
77,36.1,89.79591836734694,36.3,0.0,86.07398223876953
78,34.43,86.22448979591837,29.0,0.5802813768386841,86.01470184326172
79,34.9,79.08163265306122,24.4,0.0,85.95352172851562
80,35.29,88.77551020408163,31.8,0.0,85.90807342529297
81,35.1,91.3265306122449,47.6,0.0,85.8626708984375
82,36.06,86.73469387755102,32.5,0.6243981122970581,85.79486846923828
83,32.43,86.73469387755102,34.8,0.7421719431877136,85.73908233642578
84,35.63,90.3061224489796,39.5,1.094667911529541,85.6954116821289
85,35.58,88.26530612244898,34.4,0.0,85.65036010742188
86,36.1,91.83673469387755,41.1,5.45887565612793,85.58169555664062
87,33.47,71.42857142857143,9.6,0.0,85.51514434814453
88,33.8,91.83673469387755,39.1,8.145866394042969,85.46843719482422
89,35.66,91.3265306122449,40.0,0.0,85.44978332519531
90,36.26,87.75510204081633,37.4,0.61517333984375,85.41007995605469
91,36.66,89.79591836734694,46.6,0.4085563123226166,85.36182403564453
92,37.67,87.75510204081633,33.6,0.0,85.30130767822266
93,38.36,84.18367346938776,35.1,0.0,85.23980712890625
94,36.71,89.79591836734694,41.9,0.0,85.1781234741211
95,37.57,86.73469387755102,32.8,0.0,85.12670135498047
96,36.96,78.57142857142857,24.8,0.0,85.06263732910156
97,36.62,92.85714285714286,43.7,0.9597488641738892,85.01359558105469
98,37.72,88.26530612244898,38.2,0.3001660108566284,84.95691680908203
99,37.92,87.75510204081633,37.9,0.0,84.8814697265625
100,37.55,89.28571428571429,40.4,0.3272187113761902,84.82292175292969
101,38.26,87.24489795918367,41.7,0.40439948439598083,84.76495361328125
102,38.52,86.73469387755102,36.4,0.37235814332962036,84.71150970458984
103,39.25,89.28571428571429,40.5,0.0,84.6568374633789
104,39.22,88.77551020408163,39.3,0.0,84.5938720703125
105,38.9,86.22448979591837,36.8,0.0,84.52599334716797
106,39.66,89.28571428571429,43.7,0.48040905594825745,84.466552734375
107,38.74,84.18367346938776,27.4,0.0,84.40583801269531
108,39.89,88.26530612244898,36.8,0.0,84.34752655029297
109,37.65,77.55102040816327,22.3,0.0,84.29600524902344
110,39.0,87.24489795918367,38.5,0.6071310043334961,84.25260162353516
111,38.44,82.65306122448979,26.8,0.0,84.21424102783203
112,39.33,88.77551020408163,34.8,0.7432935833930969,84.16288757324219
113,39.32,89.28571428571429,47.0,0.0,84.1199951171875
114,38.77,90.3061224489796,38.8,0.0,84.07807159423828
115,39.93,90.3061224489796,46.5,0.0,84.01734924316406
116,40.17,88.26530612244898,43.1,0.0,83.95364379882812
117,41.4,87.24489795918367,40.9,0.0,83.90637969970703
118,41.58,90.3061224489796,47.2,0.2718728184700012,83.84564208984375
119,41.16,87.75510204081633,40.6,0.0,83.79244995117188
120,40.4,84.18367346938776,32.1,0.0,83.72944641113281
121,41.13,86.22448979591837,36.4,0.3601648211479187,83.6758804321289
122,41.59,90.3061224489796,46.7,0.0,83.61946868896484
123,40.77,89.28571428571429,46.8,0.2200566679239273,83.56189727783203
124,41.19,91.3265306122449,44.0,0.0,83.51205444335938
125,41.25,86.73469387755102,39.5,0.14260973036289215,83.45532989501953
126,41.76,85.71428571428571,40.0,0.0,83.39021301269531
127,40.57,91.83673469387755,62.3,0.0,83.32945251464844
128,41.91,85.71428571428571,42.2,0.4356248676776886,83.27385711669922
129,41.7,85.20408163265306,39.4,0.18823376297950745,83.22018432617188
130,41.83,89.28571428571429,55.5,0.0,83.1683349609375
131,41.93,86.22448979591837,41.6,0.0,83.12188720703125
132,41.88,76.53061224489795,29.9,0.0,83.06698608398438
133,42.48,89.28571428571429,56.5,4.116998195648193,83.03250885009766
134,42.32,88.77551020408163,43.0,0.0,82.99834442138672
135,43.05,87.24489795918367,42.6,0.0,82.9415054321289
136,41.37,78.57142857142857,25.8,0.21021856367588043,82.87995147705078
137,42.59,87.24489795918367,41.8,0.0,82.8276138305664
138,43.39,87.24489795918367,44.4,0.0,82.7792739868164
139,42.25,85.71428571428571,36.4,0.0,82.72772216796875
140,42.86,90.3061224489796,55.2,0.0,82.67449951171875
141,43.05,85.20408163265306,36.1,0.365691602230072,82.62456512451172
142,43.45,88.77551020408163,48.3,0.19502340257167816,82.57667541503906
143,42.45,88.77551020408163,41.6,0.2627975642681122,82.52438354492188
144,43.12,81.63265306122449,30.6,0.0,82.46095275878906
145,42.82,90.81632653061224,54.1,0.3259109854698181,82.40345001220703
146,43.18,84.6938775510204,39.4,0.0,82.34931182861328
147,43.37,89.79591836734694,44.8,0.0,82.30206298828125
148,44.36,92.34693877551021,62.8,0.13690266013145447,82.25152587890625
149,43.58,87.75510204081633,43.8,0.0,82.1972885131836
150,44.07,88.77551020408163,47.3,0.17864800989627838,82.1468734741211
151,44.34,87.75510204081633,49.4,0.29070523381233215,82.09729766845703
152,43.79,88.26530612244898,43.6,0.16426987946033478,82.04539489746094
153,44.18,82.14285714285714,34.2,0.0,81.991455078125
154,44.25,89.79591836734694,43.3,0.32228830456733704,81.95062255859375
155,44.3,89.28571428571429,49.4,0.0,81.907470703125
156,45.37,92.34693877551021,59.1,0.0,81.85662841796875
157,43.32,80.10204081632654,33.7,0.2072674185037613,81.81180572509766
158,43.74,89.28571428571429,51.0,0.0,81.77281951904297
159,43.96,87.75510204081633,45.4,0.0,81.72754669189453
160,44.44,82.65306122448979,36.1,0.26690930128097534,81.67652130126953
