fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.0796890258789
3,10.0,100.0,100.0,0.0,88.00843811035156
4,14.96,100.0,87.3,1.8060728311538696,87.94541931152344
5,15.87,100.0,56.6,0.0,87.89879608154297
6,17.24,100.0,69.2,0.0,87.8484878540039
7,17.6,100.0,75.3,0.0,87.79345703125
8,16.51,100.0,74.8,0.0,87.74217987060547
9,20.26,98.46938775510205,48.5,0.0,87.70051574707031
10,18.82,99.48979591836735,63.3,2.334028959274292,87.66473388671875
11,19.07,100.0,54.0,0.0,87.61864471435547
12,21.5,89.28571428571429,18.4,0.0,87.57344055175781
13,21.17,82.14285714285714,14.3,0.0,87.53404235839844
14,20.27,92.34693877551021,31.5,0.0,87.5062255859375
15,20.48,42.3469387755102,2.9,3.009244918823242,87.47634887695312
16,21.29,87.24489795918367,25.1,0.0,87.44895935058594
17,20.04,86.22448979591837,18.8,0.0,87.42162322998047
18,19.5,83.6734693877551,15.4,0.0,87.38284301757812
19,21.16,81.63265306122449,17.1,0.0,87.34520721435547
20,21.6,84.18367346938776,17.7,4.512481212615967,87.3156509399414
21,22.63,87.24489795918367,25.4,3.197592258453369,87.2740478515625
22,21.83,91.83673469387755,24.5,0.0,87.24960327148438
23,22.03,89.28571428571429,28.8,0.0,87.21459197998047
24,22.27,90.81632653061224,26.0,3.048584222793579,87.1982650756836
25,22.43,94.89795918367346,41.0,0.0,87.17308807373047
26,22.54,95.91836734693878,45.0,3.732189178466797,87.14037322998047
27,21.86,86.73469387755102,22.5,3.523543357849121,87.10507202148438
28,24.36,92.85714285714286,42.4,0.0,87.06804656982422
29,23.66,93.87755102040816,45.0,3.0794312953948975,87.05220031738281
30,23.36,94.38775510204081,42.1,0.0,87.02467346191406
31,22.67,91.3265306122449,33.8,3.8011434078216553,86.99390411376953
32,24.71,89.28571428571429,41.4,0.0,86.96886444091797
33,22.92,90.3061224489796,33.7,0.0,86.9596176147461
34,25.56,89.79591836734694,39.4,0.0,86.94084930419922
35,24.17,90.3061224489796,40.8,0.0,86.9337158203125
36,26.26,88.77551020408163,35.0,0.0,86.91912078857422
37,25.06,85.71428571428571,27.0,0.0,86.90919494628906
38,25.34,92.85714285714286,37.4,4.540735244750977,86.90118408203125
39,26.13,85.71428571428571,30.0,0.0,86.89916229248047
40,27.25,81.12244897959184,25.6,0.0,86.89485168457031
41,26.72,90.81632653061224,36.3,0.0,86.89217376708984
42,24.71,90.3061224489796,30.3,0.0,86.89148712158203
43,27.82,88.26530612244898,28.6,4.609546184539795,86.88760375976562
44,26.6,93.36734693877551,37.1,0.0,86.88424682617188
45,24.75,90.3061224489796,31.0,0.0,86.88621520996094
46,28.19,90.81632653061224,37.7,0.0,86.87964630126953
47,29.81,89.28571428571429,32.7,0.0,86.88467407226562
