fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.07086181640625
3,10.0,100.0,100.0,0.0,87.99105834960938
4,15.75,100.0,78.0,1.744238018989563,87.91576385498047
5,15.53,100.0,69.1,0.0,87.85228729248047
6,16.75,100.0,63.5,0.0,87.79833984375
7,17.59,100.0,74.4,0.0,87.74024200439453
8,16.71,100.0,72.2,0.0,87.68244171142578
9,19.42,98.9795918367347,51.8,0.0,87.64051818847656
10,19.22,100.0,67.3,2.3448150157928467,87.59715270996094
11,20.28,99.48979591836735,61.9,2.7116641998291016,87.54515075683594
12,21.2,87.24489795918367,21.4,0.0,87.49816131591797
13,21.07,79.08163265306122,13.4,0.0,87.45731353759766
14,20.11,85.71428571428571,17.7,0.0,87.42086791992188
15,21.13,71.42857142857143,9.7,3.0944249629974365,87.38239288330078
16,20.72,68.87755102040816,10.8,0.0,87.35223388671875
17,20.88,82.65306122448979,18.5,0.0,87.32109069824219
18,22.03,82.65306122448979,20.9,2.977236747741699,87.2856674194336
19,21.57,84.6938775510204,20.9,0.0,87.25244903564453
20,21.89,84.6938775510204,17.9,3.183490514755249,87.22305297851562
21,21.23,89.28571428571429,24.6,3.4357638359069824,87.18476104736328
22,21.79,91.3265306122449,22.4,0.0,87.1568603515625
23,21.36,91.83673469387755,37.6,4.132701396942139,87.12378692626953
24,22.78,92.34693877551021,30.8,3.4323151111602783,87.10169982910156
25,21.78,94.89795918367346,38.3,0.0,87.07637786865234
26,23.05,93.87755102040816,42.0,3.6606132984161377,87.0386734008789
27,22.89,95.91836734693878,36.9,3.906961679458618,87.00679779052734
28,24.86,91.83673469387755,36.6,0.0,86.97406005859375
29,21.42,94.38775510204081,34.7,4.397461414337158,86.95381927490234
30,25.83,91.83673469387755,38.1,4.665444374084473,86.93104553222656
31,23.55,88.26530612244898,29.3,4.874077320098877,86.91983795166016
32,24.98,89.28571428571429,38.2,0.0,86.90315246582031
33,24.32,83.16326530612245,29.5,0.0,86.89561462402344
34,25.84,92.34693877551021,34.6,5.272653102874756,86.88330078125
35,26.51,94.89795918367346,35.1,0.0,86.88133239746094
36,25.87,81.12244897959184,23.9,0.0,86.8756332397461
37,26.24,92.34693877551021,31.5,5.706099033355713,86.86473083496094
38,27.0,91.83673469387755,36.1,5.178330421447754,86.8633804321289
39,24.47,88.26530612244898,33.9,0.0,86.85713195800781
40,27.49,88.77551020408163,28.4,0.0,86.84488677978516
41,27.48,94.38775510204081,39.5,0.0,86.84593200683594
42,24.69,72.44897959183673,22.4,0.0,86.85237121582031
43,28.32,84.6938775510204,29.6,5.909870147705078,86.84380340576172
44,26.09,91.3265306122449,33.0,0.0,86.8558120727539
45,27.84,95.91836734693878,41.2,0.0,86.86476135253906
46,28.66,90.3061224489796,33.2,0.0,86.87435913085938
47,29.81,89.28571428571429,30.6,0.0,86.8731918334961
48,29.2,92.34693877551021,38.9,0.0,86.87488555908203
49,27.28,90.3061224489796,35.2,0.0,86.8805923461914
50,31.4,89.79591836734694,36.5,0.0,86.87861633300781
51,31.17,86.22448979591837,36.0,0.0,86.88864135742188
52,30.62,89.28571428571429,37.2,7.286128997802734,86.8836669921875
53,32.08,93.36734693877551,39.5,0.0,86.88700103759766
54,30.86,93.87755102040816,43.6,0.0,86.87945556640625
55,32.53,89.28571428571429,35.5,0.0,86.86408233642578
56,34.68,91.83673469387755,43.3,5.229113578796387,86.8445816040039
57,33.14,92.34693877551021,42.9,0.0,86.82757568359375
58,34.47,93.36734693877551,42.0,0.0,86.79834747314453
59,34.12,94.89795918367346,48.2,2.499852180480957,86.7728271484375
60,34.25,85.20408163265306,29.4,2.355278968811035,86.72119140625
61,34.99,93.36734693877551,44.5,0.6768811345100403,86.66474914550781
62,33.99,85.20408163265306,27.6,0.0,86.60803985595703
63,34.3,93.36734693877551,40.2,0.0,86.55241394042969
64,35.02,89.79591836734694,38.1,0.0,86.50321960449219
65,34.27,83.16326530612245,29.3,0.0,86.44086456298828
66,35.29,93.36734693877551,47.1,4.416914463043213,86.37830352783203
67,34.78,92.34693877551021,43.4,0.0,86.32643127441406
68,35.56,90.3061224489796,37.2,0.8600549101829529,86.2729721069336
69,35.63,89.79591836734694,37.0,0.5278106927871704,86.21902465820312
70,35.82,87.75510204081633,33.9,0.0,86.15254974365234
71,35.65,90.81632653061224,41.2,0.0,86.09320068359375
72,36.25,91.83673469387755,39.7,0.5421474575996399,86.0457534790039
73,35.6,84.18367346938776,30.2,0.0,85.98562622070312
74,36.17,88.77551020408163,36.6,0.7724038362503052,85.92452239990234
