fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.14741516113281
3,10.0,100.0,100.0,0.0,88.13531494140625
4,10.0,100.0,100.0,0.0,88.11546325683594
5,10.98,0.0,0.0,0.0,88.1031265258789
6,10.15,31.632653061224488,85.4,0.0,88.0888671875
7,12.3,92.85714285714286,100.0,0.0,88.0747299194336
8,15.17,0.0,0.0,0.0,88.05953979492188
9,14.31,0.0,0.0,0.0,88.04680633544922
10,15.89,100.0,91.1,0.0,88.0331039428711
11,17.33,100.0,82.6,0.0,88.01377868652344
12,18.67,34.183673469387756,71.9,0.0,88.00279998779297
13,18.82,27.040816326530614,68.9,0.0,87.98768615722656
14,18.28,34.69387755102041,56.6,0.0,87.97640991210938
15,19.74,13.26530612244898,57.5,1.1042042970657349,87.96624755859375
16,17.38,93.36734693877551,80.5,0.0,87.95244598388672
17,18.94,6.122448979591836,33.4,0.0,87.93849182128906
18,17.6,23.46938775510204,68.5,0.0,87.93065643310547
19,17.79,10.204081632653061,48.2,0.0,87.91911315917969
20,17.71,0.5102040816326531,8.5,0.0,87.90849304199219
21,18.33,98.9795918367347,73.1,0.0,87.89342498779297
22,18.63,92.85714285714286,81.5,0.0,87.87997436523438
23,17.27,83.16326530612245,74.3,0.0,87.86799621582031
24,19.13,5.1020408163265305,27.3,0.0,87.86009216308594
25,17.59,98.9795918367347,81.1,0.0,87.85043334960938
26,19.16,92.34693877551021,80.9,1.1118903160095215,87.83914947509766
27,19.01,98.9795918367347,88.1,1.0856480598449707,87.82709503173828
28,19.38,98.9795918367347,88.7,0.0,87.81344604492188
29,18.6,92.85714285714286,80.8,0.0,87.80448913574219
30,19.22,98.9795918367347,90.0,0.0,87.79422760009766
31,17.94,0.5102040816326531,10.4,1.1091970205307007,87.78091430664062
32,19.85,0.0,0.0,0.0,87.76825714111328
33,19.43,0.0,0.0,0.0,87.76187896728516
34,20.62,0.0,1.4,0.0,87.7509994506836
35,19.42,98.9795918367347,87.5,0.0,87.73770904541016
36,20.56,26.020408163265305,48.3,0.0,87.72540283203125
37,19.78,98.9795918367347,84.7,0.0,87.7164535522461
38,22.07,35.204081632653065,36.4,0.0,87.7055435180664
39,20.89,0.5102040816326531,5.1,0.0,87.69281005859375
40,18.98,93.87755102040816,79.0,0.0,87.67930603027344
41,23.64,51.02040816326531,50.8,0.0,87.67311096191406
42,20.3,10.204081632653061,23.6,0.0,87.66179656982422
43,20.44,0.5102040816326531,0.9,0.0,87.64967346191406
44,20.15,88.77551020408163,63.1,0.0,87.64126586914062
45,20.43,3.061224489795918,1.8,0.0,87.63326263427734
46,23.98,90.81632653061224,63.5,0.0,87.62156677246094
47,23.03,72.44897959183673,44.7,0.0,87.6112060546875
48,21.25,0.0,0.0,0.0,87.60292053222656
49,21.26,29.081632653061224,18.6,0.0,87.5930404663086
50,24.49,0.0,0.0,0.0,87.5826416015625
51,21.44,94.89795918367346,84.0,0.0,87.57389831542969
52,22.64,17.346938775510203,9.1,0.0,87.56432342529297
53,23.38,0.0,0.0,0.0,87.55783081054688
