fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.13470458984375
3,10.0,100.0,100.0,0.0,88.11604309082031
4,10.0,100.0,100.0,0.0,88.08361053466797
5,10.04,97.95918367346938,100.0,0.0,88.06217956542969
6,10.27,81.12244897959184,99.4,0.0,88.0416259765625
7,15.88,100.0,92.8,0.0,88.0225830078125
8,15.43,9.183673469387756,22.5,0.0,87.99510955810547
9,14.96,8.16326530612245,18.3,0.0,87.97501373291016
10,15.26,100.0,71.5,0.0,87.95514678955078
11,18.51,100.0,83.0,0.0,87.92223358154297
12,17.29,0.0,0.0,0.0,87.907958984375
13,19.09,99.48979591836735,86.3,0.0,87.88188171386719
14,14.01,78.57142857142857,37.9,0.0,87.86571502685547
15,15.3,15.306122448979592,65.6,11.849772453308105,87.84900665283203
16,17.29,98.9795918367347,73.6,0.0,87.82902526855469
17,17.63,0.0,0.0,0.0,87.80513000488281
18,17.97,100.0,87.6,0.0,87.7947006225586
19,18.38,0.0,0.0,0.0,87.77484893798828
20,17.48,0.0,0.0,0.0,87.75682067871094
21,18.6,98.9795918367347,78.1,0.0,87.73091125488281
22,18.2,100.0,84.9,0.0,87.71142578125
23,19.04,93.87755102040816,69.8,0.0,87.69195556640625
24,19.59,0.0,0.0,0.0,87.679443359375
25,19.22,99.48979591836735,84.7,0.0,87.6651382446289
26,19.8,14.795918367346939,2.2,12.798829078674316,87.64801788330078
27,19.74,100.0,93.1,17.34981346130371,87.63018798828125
28,20.15,96.42857142857143,75.2,0.0,87.60883331298828
29,20.12,97.44897959183673,75.2,0.0,87.59493255615234
30,19.86,98.9795918367347,84.9,0.0,87.57998657226562
31,19.24,0.0,0.0,17.397985458374023,87.56103515625
32,19.72,0.0,0.0,0.0,87.54420471191406
33,18.06,0.0,0.0,0.0,87.53448486328125
34,20.81,42.3469387755102,3.3,0.0,87.51885223388672
35,19.92,98.9795918367347,84.6,0.0,87.50100708007812
36,19.98,0.0,0.0,0.0,87.48501586914062
37,22.38,93.87755102040816,71.0,0.0,87.47288513183594
38,22.42,22.959183673469386,0.8,0.0,87.45928955078125
39,20.92,2.0408163265306123,0.0,0.0,87.44308471679688
40,19.55,4.081632653061225,0.4,0.0,87.42636108398438
41,22.47,1.0204081632653061,0.0,0.0,87.41606903076172
42,21.18,14.795918367346939,0.3,0.0,87.4026870727539
43,22.17,1.0204081632653061,0.0,0.0,87.388671875
44,20.93,88.26530612244898,54.5,0.0,87.37591552734375
45,23.62,41.326530612244895,7.9,0.0,87.36598205566406
46,23.24,83.16326530612245,46.0,0.0,87.3514404296875
47,22.38,50.0,10.4,0.0,87.3389892578125
48,22.94,0.0,0.0,0.0,87.32838439941406
49,21.9,71.93877551020408,41.1,0.0,87.31624603271484
50,24.88,0.0,0.0,0.0,87.30270385742188
51,23.09,86.73469387755102,75.6,0.0,87.28955841064453
52,20.96,35.204081632653065,12.5,0.0,87.2773666381836
53,25.63,1.0204081632653061,0.0,0.0,87.26824188232422
54,25.16,90.3061224489796,64.5,0.0,87.25726318359375
55,23.18,0.5102040816326531,0.0,0.0,87.2457504272461
56,23.4,96.93877551020408,83.4,0.0,87.23484802246094
57,23.99,63.775510204081634,19.7,0.0,87.2258529663086
58,23.15,17.346938775510203,0.5,0.0,87.21296691894531
59,26.06,75.51020408163265,40.8,0.0,87.20500183105469
60,23.11,0.0,0.0,0.0,87.19124603271484
61,25.35,74.48979591836735,36.6,21.479570388793945,87.18156433105469
62,24.81,64.28571428571429,21.0,0.0,87.17144775390625
63,22.04,0.0,0.0,0.0,87.16107177734375
64,26.18,76.53061224489795,32.4,0.0,87.15265655517578
65,20.72,22.448979591836736,4.2,0.0,87.14009857177734
66,21.07,51.53061224489796,14.8,0.0,87.13043975830078
67,26.53,71.93877551020408,21.8,0.0,87.11614990234375
68,25.34,51.53061224489796,10.2,25.50324058532715,87.10894775390625
69,25.2,23.979591836734695,0.9,0.0,87.09922790527344
70,28.05,15.306122448979592,0.5,0.0,87.0879898071289
71,26.87,89.28571428571429,71.0,0.0,87.07957458496094
72,26.4,44.89795918367347,17.9,0.0,87.07064056396484
73,26.34,11.224489795918368,0.1,0.0,87.05669403076172
74,25.71,0.5102040816326531,0.0,0.0,87.04834747314453
75,27.99,7.653061224489796,0.1,0.0,87.03992462158203
76,28.97,78.57142857142857,53.0,0.0,87.02880096435547
77,30.02,69.89795918367346,27.9,0.0,87.02294921875
78,27.64,29.081632653061224,5.7,24.64251708984375,87.01644134521484
79,28.18,15.816326530612244,0.3,0.0,87.005126953125
80,26.42,0.0,0.0,0.0,86.99810028076172
81,27.21,65.81632653061224,34.9,0.0,86.99125671386719
82,29.42,32.142857142857146,2.4,0.0,86.98091888427734
83,28.95,55.61224489795919,30.8,0.0,86.9708480834961
84,32.72,1.0204081632653061,0.0,0.0,86.96624755859375
85,31.9,55.61224489795919,17.3,0.0,86.95521545410156
86,32.31,40.30612244897959,12.6,0.0,86.94869995117188
87,31.11,0.0,0.0,0.0,86.94396209716797
88,33.56,49.48979591836735,13.1,0.0,86.93223571777344
89,27.61,4.081632653061225,0.0,0.0,86.92383575439453
90,30.09,20.408163265306122,0.6,0.0,86.91246795654297
91,32.03,85.20408163265306,58.9,28.89900016784668,86.90741729736328
92,32.41,24.489795918367346,0.2,0.0,86.90239715576172
93,35.22,81.12244897959184,40.0,0.0,86.89472961425781
94,28.39,6.122448979591836,0.0,0.0,86.88554382324219
95,32.82,34.69387755102041,0.6,0.0,86.87744140625
96,33.84,12.244897959183673,0.1,0.0,86.8697509765625
97,36.69,71.42857142857143,29.7,31.50957489013672,86.86454010009766
98,33.58,69.89795918367346,32.6,0.0,86.85977172851562
99,32.19,58.16326530612245,21.3,0.0,86.85093688964844
100,28.94,23.979591836734695,0.2,0.0,86.84742736816406
101,36.38,64.79591836734694,20.1,0.0,86.83702850341797
102,35.66,66.3265306122449,29.8,0.0,86.83050537109375
103,34.22,70.91836734693878,28.5,0.0,86.82210540771484
104,34.33,83.6734693877551,43.4,0.0,86.82234191894531
105,39.36,64.28571428571429,21.1,0.0,86.81494903564453
106,40.79,47.95918367346939,30.0,0.0,86.80818176269531
107,39.22,45.91836734693877,4.9,0.0,86.80027770996094
108,38.77,51.02040816326531,9.1,0.0,86.79571533203125
109,34.49,48.46938775510204,11.8,0.0,86.79297637939453
110,37.03,43.36734693877551,14.5,0.0,86.78308868408203
111,40.59,46.42857142857143,14.5,0.0,86.77848815917969
112,40.32,57.6530612244898,18.3,0.0,86.7723159790039
113,41.86,67.85714285714286,54.4,0.0,86.76834869384766
114,41.02,66.83673469387755,24.8,0.0,86.761962890625
115,41.98,79.08163265306122,62.9,0.0,86.7615966796875
116,42.31,60.714285714285715,29.1,0.0,86.75352478027344
117,40.47,65.81632653061224,23.2,0.0,86.74909210205078
118,43.08,83.6734693877551,50.8,31.0068359375,86.7449951171875
119,39.89,63.775510204081634,4.8,0.0,86.7435073852539
120,40.39,54.08163265306123,2.6,0.0,86.73467254638672
121,41.33,50.0,1.2,0.0,86.73075103759766
122,43.85,87.75510204081633,61.3,0.0,86.72486877441406
123,38.37,61.224489795918366,17.2,0.0,86.72577667236328
124,42.7,73.46938775510205,23.7,0.0,86.71788787841797
125,42.72,86.73469387755102,37.8,35.14550018310547,86.71833038330078
126,41.46,79.08163265306122,47.1,0.0,86.71723937988281
127,40.56,84.6938775510204,51.7,0.0,86.71205139160156
128,44.49,78.57142857142857,28.3,34.60053253173828,86.70425415039062
129,44.42,67.34693877551021,25.0,0.0,86.70028686523438
130,44.21,80.61224489795919,52.2,0.0,86.69221496582031
131,45.35,81.12244897959184,45.1,0.0,86.69149780273438
132,39.31,57.6530612244898,15.2,0.0,86.68730163574219
133,45.34,79.08163265306122,50.3,0.0,86.67884063720703
134,45.57,73.46938775510205,34.5,0.0,86.6744613647461
135,41.76,64.79591836734694,21.2,0.0,86.67317199707031
136,43.82,64.79591836734694,18.2,0.0,86.66654205322266
137,43.11,57.142857142857146,3.5,0.0,86.6623306274414
138,45.07,76.53061224489795,32.7,0.0,86.66059875488281
139,41.69,57.142857142857146,7.0,0.0,86.65298461914062
140,47.53,79.08163265306122,57.3,0.0,86.65233612060547
141,47.64,68.87755102040816,37.7,0.0,86.64730072021484
142,48.47,71.93877551020408,43.8,0.0,86.64070129394531
143,44.91,68.36734693877551,21.0,0.0,86.63923645019531
144,45.69,63.265306122448976,16.2,0.0,86.63575744628906
145,47.89,80.61224489795919,48.3,0.0,86.63333892822266
146,45.34,65.3061224489796,25.5,0.0,86.6321792602539
147,48.05,72.44897959183673,30.9,0.0,86.62471008300781
148,47.34,78.57142857142857,70.5,0.0,86.62519836425781
149,47.74,60.714285714285715,29.6,0.0,86.61856079101562
150,46.24,73.46938775510205,45.1,0.0,86.60871887207031
151,49.43,79.59183673469387,59.1,0.0,86.61090087890625
