fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.07086181640625
3,10.0,100.0,100.0,0.0,87.99114990234375
4,15.75,100.0,76.9,1.765548586845398,87.91614532470703
5,15.39,100.0,67.2,0.0,87.852783203125
6,17.16,100.0,66.9,0.0,87.7979736328125
7,17.27,100.0,69.9,0.0,87.74011993408203
8,16.61,100.0,73.2,0.0,87.68148803710938
9,19.69,98.46938775510205,46.0,0.0,87.64057922363281
10,19.15,100.0,71.1,2.358677864074707,87.59709167480469
11,20.08,100.0,65.0,2.5606930255889893,87.54515075683594
12,20.97,76.53061224489795,7.8,0.0,87.49761962890625
13,20.96,83.16326530612245,14.1,0.0,87.45622253417969
14,20.18,85.71428571428571,19.1,0.0,87.42147064208984
15,20.81,72.44897959183673,9.0,3.0859487056732178,87.38542938232422
16,20.52,69.89795918367346,13.7,0.0,87.35218811035156
17,21.06,79.59183673469387,18.9,0.0,87.32301330566406
18,21.16,76.53061224489795,15.4,3.0728061199188232,87.28752899169922
19,21.55,79.08163265306122,18.4,0.0,87.25408172607422
20,21.93,83.6734693877551,23.8,3.2679553031921387,87.227783203125
21,22.67,87.75510204081633,25.5,3.123112440109253,87.19657135009766
22,22.03,93.36734693877551,27.3,0.0,87.16997528076172
23,21.11,87.24489795918367,29.1,3.620474100112915,87.13935089111328
24,22.98,90.3061224489796,29.6,3.678570508956909,87.11714172363281
25,21.91,93.87755102040816,35.7,0.0,87.09619140625
26,23.0,94.38775510204081,42.9,3.8637332916259766,87.06544494628906
27,23.02,90.3061224489796,32.6,3.80434250831604,87.03648376464844
28,23.24,91.3265306122449,34.1,0.0,87.00562286376953
29,22.34,94.38775510204081,36.0,4.209540843963623,86.98782348632812
30,24.74,94.38775510204081,36.0,3.8729348182678223,86.96334075927734
31,22.6,84.6938775510204,26.6,5.365241527557373,86.94779968261719
32,24.14,90.81632653061224,39.6,0.0,86.92903900146484
33,24.16,89.28571428571429,35.1,0.0,86.91949462890625
34,25.42,89.28571428571429,40.8,4.873181343078613,86.9095458984375
35,25.06,86.22448979591837,34.9,0.0,86.90184783935547
36,25.96,85.71428571428571,31.7,0.0,86.88922882080078
37,25.09,89.79591836734694,31.4,5.7140421867370605,86.88319396972656
38,25.83,89.28571428571429,32.1,4.917248725891113,86.87866973876953
39,27.41,87.24489795918367,32.4,0.0,86.87281036376953
40,28.16,85.20408163265306,29.1,0.0,86.86717224121094
41,26.78,87.75510204081633,33.6,0.0,86.86241149902344
42,25.11,85.71428571428571,30.4,0.0,86.86023712158203
43,28.2,90.3061224489796,37.0,4.640307903289795,86.85556030273438
44,26.34,89.79591836734694,38.9,0.0,86.85310363769531
45,26.43,89.79591836734694,38.1,0.0,86.84886169433594
46,27.46,90.3061224489796,39.5,0.0,86.84814453125
47,27.83,88.77551020408163,35.4,0.0,86.84318542480469
48,26.98,87.24489795918367,30.2,0.0,86.83841705322266
49,26.74,84.6938775510204,32.0,0.0,86.83650207519531
50,27.97,85.71428571428571,32.2,0.0,86.83434295654297
51,29.02,88.26530612244898,37.3,0.0,86.8324966430664
52,27.04,82.65306122448979,28.6,6.148247718811035,86.83273315429688
53,27.01,87.24489795918367,28.3,0.0,86.82787322998047
54,28.87,90.81632653061224,35.7,0.0,86.8274154663086
55,29.22,86.22448979591837,28.4,0.0,86.82949829101562
56,30.99,85.71428571428571,33.6,5.18328857421875,86.82855224609375
57,30.74,86.22448979591837,30.1,0.0,86.8291015625
58,29.68,87.24489795918367,29.9,0.0,86.82673645019531
59,30.74,89.28571428571429,37.4,5.2881760597229,86.8275375366211
60,29.63,86.22448979591837,27.4,5.733946323394775,86.82935333251953
61,29.62,84.6938775510204,33.3,6.043129920959473,86.82470703125
62,29.45,84.18367346938776,29.7,0.0,86.823486328125
63,30.01,85.71428571428571,34.1,0.0,86.82015228271484
64,30.84,87.24489795918367,33.5,0.0,86.82293701171875
65,30.38,80.10204081632654,25.2,0.0,86.82230377197266
66,31.17,81.63265306122449,32.8,5.6141815185546875,86.8146743774414
67,32.03,87.75510204081633,36.5,0.0,86.80924987792969
68,32.14,87.24489795918367,36.6,6.289992809295654,86.8102798461914
69,33.08,88.26530612244898,35.0,4.64950704574585,86.8089370727539
70,33.67,85.71428571428571,32.0,0.0,86.80691528320312
71,33.28,87.24489795918367,37.5,0.0,86.79818725585938
72,32.96,89.28571428571429,37.9,5.326260566711426,86.78910827636719
73,33.74,85.20408163265306,33.0,0.0,86.78223419189453
74,33.39,88.77551020408163,35.1,6.358502388000488,86.77239227294922
