fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.12031555175781
3,10.0,100.0,100.0,0.0,88.1055908203125
4,10.0,100.0,100.0,0.0,88.06002044677734
5,10.0,100.0,100.0,0.0,88.03849792480469
6,14.17,100.0,93.4,0.0,88.01732635498047
7,17.94,100.0,81.1,0.0,87.99727630615234
8,15.81,100.0,86.0,0.0,87.9708023071289
9,15.09,31.122448979591837,67.6,0.0,87.95258331298828
10,15.59,100.0,81.9,0.0,87.931640625
11,15.99,100.0,84.8,0.0,87.89111328125
12,18.85,28.571428571428573,79.4,0.0,87.87970733642578
13,18.47,100.0,83.0,0.0,87.85041809082031
14,18.66,98.9795918367347,65.5,0.0,87.83308410644531
15,19.08,0.0,0.0,2.115407943725586,87.82078552246094
16,18.54,100.0,84.7,0.0,87.7992172241211
17,18.64,100.0,78.7,0.0,87.77684783935547
18,18.88,93.36734693877551,32.4,0.0,87.76156616210938
19,20.38,85.20408163265306,24.4,0.0,87.73311614990234
20,19.15,0.0,0.0,0.0,87.71115112304688
21,18.1,99.48979591836735,73.5,0.0,87.68419647216797
22,19.92,88.77551020408163,22.9,0.0,87.66565704345703
23,20.34,85.20408163265306,28.4,0.0,87.62815856933594
24,19.29,0.0,0.0,0.0,87.62005615234375
25,19.34,63.265306122448976,9.8,0.0,87.6137466430664
26,21.17,95.40816326530613,38.5,2.826594591140747,87.58474731445312
27,20.93,80.61224489795919,15.7,2.549354314804077,87.55793762207031
28,21.41,96.42857142857143,59.3,0.0,87.52953338623047
29,21.72,78.06122448979592,18.6,0.0,87.5157470703125
30,22.29,95.91836734693878,53.4,0.0,87.50212097167969
31,23.07,81.12244897959184,19.7,3.0990242958068848,87.4804458618164
32,21.93,70.40816326530613,14.7,0.0,87.46028900146484
33,19.97,41.83673469387755,2.9,0.0,87.45623779296875
34,20.73,51.53061224489796,4.7,0.0,87.4411392211914
35,21.79,85.71428571428571,29.3,0.0,87.42095184326172
36,21.98,55.61224489795919,7.7,0.0,87.4040298461914
37,22.05,81.12244897959184,25.9,0.0,87.39470672607422
38,21.57,71.42857142857143,13.2,0.0,87.3770980834961
39,22.89,78.06122448979592,15.2,0.0,87.35625457763672
40,19.86,54.59183673469388,9.3,0.0,87.33926391601562
41,20.45,55.10204081632653,10.2,0.0,87.33041381835938
42,21.41,65.81632653061224,11.3,0.0,87.31649780273438
43,22.36,65.81632653061224,15.5,0.0,87.29686737060547
44,23.69,84.18367346938776,28.8,0.0,87.28970336914062
45,22.45,67.85714285714286,13.1,0.0,87.2758560180664
46,23.87,87.75510204081633,34.2,0.0,87.25992584228516
47,22.29,79.08163265306122,19.8,0.0,87.24842834472656
48,22.21,67.85714285714286,12.5,0.0,87.23703002929688
49,22.4,85.71428571428571,30.0,0.0,87.22434997558594
50,23.42,81.63265306122449,23.8,0.0,87.21231079101562
51,25.72,87.75510204081633,44.6,0.0,87.20234680175781
52,24.28,85.71428571428571,43.1,0.0,87.19232940673828
53,24.51,85.71428571428571,30.8,0.0,87.18194580078125
54,25.42,90.3061224489796,45.4,0.0,87.1709213256836
55,24.12,85.20408163265306,33.1,0.0,87.1569595336914
56,25.67,87.75510204081633,53.5,0.0,87.14730072021484
57,24.27,89.28571428571429,38.4,0.0,87.1371841430664
58,23.99,86.22448979591837,30.1,0.0,87.12091064453125
59,26.29,88.26530612244898,50.1,0.0,87.10991668701172
60,25.02,73.9795918367347,19.3,0.0,87.09847259521484
61,25.3,86.22448979591837,33.9,3.9255855083465576,87.09049987792969
62,26.6,88.77551020408163,42.3,0.0,87.0798568725586
63,23.86,84.18367346938776,34.3,0.0,87.07054138183594
64,27.36,88.77551020408163,43.0,0.0,87.05943298339844
65,22.84,75.0,19.4,0.0,87.04890441894531
66,29.89,88.77551020408163,48.6,0.0,87.03665161132812
67,28.17,89.28571428571429,40.2,0.0,87.03135681152344
68,29.33,90.3061224489796,43.3,3.9001030921936035,87.0218734741211
69,31.01,86.73469387755102,32.8,0.0,87.01437377929688
70,30.6,86.22448979591837,28.4,0.0,87.00829315185547
71,29.62,90.81632653061224,49.7,0.0,87.00125122070312
72,31.36,86.22448979591837,35.9,0.0,86.9975357055664
73,28.26,82.65306122448979,24.6,0.0,86.99188232421875
74,27.34,83.6734693877551,24.6,0.0,86.98310852050781
75,31.13,82.14285714285714,28.2,0.0,86.97852325439453
76,30.18,86.22448979591837,41.5,0.0,86.97509002685547
77,30.53,79.08163265306122,33.3,0.0,86.9688491821289
78,31.76,81.12244897959184,31.0,4.916104793548584,86.96483612060547
79,31.48,77.04081632653062,18.1,0.0,86.96047973632812
80,31.89,79.08163265306122,22.4,0.0,86.95667266845703
81,29.12,83.6734693877551,49.5,0.0,86.95343017578125
82,30.88,81.63265306122449,31.0,0.0,86.94913482666016
83,32.07,83.16326530612245,35.8,0.0,86.94566345214844
84,32.19,79.59183673469387,22.9,0.0,86.94314575195312
85,32.53,85.20408163265306,28.3,0.0,86.93647766113281
86,33.14,86.22448979591837,35.2,0.0,86.93487548828125
87,31.8,73.46938775510205,16.9,0.0,86.931640625
88,33.09,82.14285714285714,27.5,0.0,86.92427825927734
89,32.01,79.59183673469387,26.5,0.0,86.92301177978516
90,31.72,79.08163265306122,20.6,0.0,86.91852569580078
91,29.72,79.59183673469387,38.8,6.523809432983398,86.91558837890625
92,32.09,79.08163265306122,20.0,0.0,86.90925598144531
93,33.64,84.18367346938776,34.0,0.0,86.91163635253906
94,32.2,82.65306122448979,23.0,0.0,86.90489196777344
95,33.62,77.55102040816327,21.0,0.0,86.90353393554688
96,33.45,72.95918367346938,14.6,0.0,86.89899444580078
97,32.01,84.18367346938776,28.0,4.856983184814453,86.8963851928711
98,32.17,88.26530612244898,32.7,0.0,86.89393615722656
99,32.63,85.71428571428571,33.7,0.0,86.8938217163086
100,32.99,87.24489795918367,33.9,0.0,86.89244842529297
101,33.51,86.22448979591837,35.1,0.0,86.88648223876953
102,34.57,85.71428571428571,33.8,0.0,86.88198852539062
103,34.2,88.26530612244898,33.3,0.0,86.88313293457031
104,33.48,88.77551020408163,36.6,0.0,86.88042449951172
