fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.08348846435547
3,10.0,100.0,100.0,0.0,88.0215835571289
4,15.06,100.0,88.1,1.7450542449951172,87.95767974853516
5,15.62,100.0,74.6,0.0,87.91415405273438
6,15.34,100.0,64.1,0.0,87.86528015136719
7,17.41,100.0,71.1,0.0,87.81214141845703
8,16.37,100.0,80.7,0.0,87.76217651367188
9,17.13,99.48979591836735,57.0,0.0,87.72998809814453
10,18.3,100.0,77.2,2.111029863357544,87.69734191894531
11,19.15,99.48979591836735,65.6,0.0,87.64961242675781
12,20.89,87.24489795918367,15.0,0.0,87.6099853515625
13,20.8,89.79591836734694,21.9,0.0,87.56790161132812
14,20.53,95.40816326530613,36.9,0.0,87.54031372070312
15,19.82,19.387755102040817,0.3,3.2305331230163574,87.51042938232422
16,21.42,87.75510204081633,27.0,0.0,87.48133087158203
17,20.25,86.73469387755102,20.5,0.0,87.45425415039062
18,20.59,86.73469387755102,23.6,0.0,87.41587829589844
19,20.87,66.83673469387755,10.3,0.0,87.38103485107422
20,20.91,70.91836734693878,11.3,0.0,87.35002899169922
21,22.16,77.55102040816327,19.0,3.348757028579712,87.31845092773438
22,21.82,82.14285714285714,21.3,0.0,87.29409790039062
23,21.8,81.12244897959184,23.3,0.0,87.26577758789062
24,21.86,82.14285714285714,23.7,0.0,87.25096893310547
25,22.01,94.38775510204081,32.7,0.0,87.2350845336914
26,22.0,91.3265306122449,34.8,3.313976526260376,87.20732879638672
27,22.73,89.28571428571429,33.2,3.429044723510742,87.17757415771484
28,23.61,91.3265306122449,40.5,0.0,87.15274810791016
29,23.22,93.36734693877551,41.6,3.5035886764526367,87.13524627685547
30,24.5,93.36734693877551,44.5,0.0,87.11182403564453
31,23.67,89.28571428571429,32.5,3.616042137145996,87.09249877929688
32,24.55,85.71428571428571,40.0,0.0,87.06835174560547
33,23.69,91.83673469387755,42.7,0.0,87.05950927734375
34,24.44,88.26530612244898,34.4,0.0,87.0399398803711
35,23.34,93.36734693877551,40.0,0.0,87.02545928955078
36,25.91,88.77551020408163,36.3,0.0,87.00529479980469
37,23.87,88.26530612244898,37.3,0.0,86.99284362792969
38,24.56,90.81632653061224,37.4,3.8464674949645996,86.97529602050781
39,27.27,89.79591836734694,37.3,0.0,86.96397399902344
40,26.49,84.6938775510204,35.3,0.0,86.95213317871094
41,25.52,83.6734693877551,34.0,0.0,86.94087982177734
42,24.83,87.24489795918367,35.5,0.0,86.93273162841797
43,28.24,83.6734693877551,38.4,4.749337673187256,86.9250717163086
44,26.81,85.71428571428571,43.2,0.0,86.92070770263672
45,28.58,84.6938775510204,36.0,0.0,86.91596984863281
46,27.92,83.16326530612245,34.9,0.0,86.91095733642578
47,28.85,84.18367346938776,34.9,0.0,86.90392303466797
48,26.7,85.71428571428571,30.8,0.0,86.89777374267578
49,26.82,83.6734693877551,33.8,0.0,86.8935546875
50,27.55,81.63265306122449,31.3,0.0,86.88800811767578
51,28.0,87.75510204081633,40.6,0.0,86.8823471069336
52,28.01,85.71428571428571,35.6,0.0,86.8775634765625
53,29.65,84.18367346938776,31.2,0.0,86.87490844726562
54,29.2,86.73469387755102,38.1,0.0,86.87232208251953
55,29.94,81.12244897959184,30.1,0.0,86.86998748779297
56,31.65,80.61224489795919,38.6,0.0,86.86445617675781
57,30.85,79.08163265306122,32.1,0.0,86.86042022705078
58,29.33,77.04081632653062,28.5,0.0,86.85559844970703
59,30.49,83.16326530612245,39.1,5.419824123382568,86.85367584228516
60,29.92,82.65306122448979,28.7,6.316089153289795,86.85132598876953
61,28.17,77.04081632653062,21.1,6.15083122253418,86.8486099243164
62,27.07,78.06122448979592,24.8,0.0,86.84359741210938
63,29.95,82.65306122448979,25.9,0.0,86.84193420410156
64,31.35,85.20408163265306,37.1,0.0,86.84373474121094
65,28.63,81.63265306122449,23.0,0.0,86.84580993652344
66,31.58,82.65306122448979,32.5,0.0,86.83988189697266
67,32.35,80.10204081632654,24.9,0.0,86.83760070800781
68,31.62,83.6734693877551,30.9,5.252021312713623,86.83500671386719
69,31.47,84.18367346938776,29.5,5.839416980743408,86.83287811279297
70,32.55,84.18367346938776,31.6,0.0,86.82966613769531
71,30.27,79.59183673469387,25.1,0.0,86.82734680175781
72,30.88,84.18367346938776,32.5,6.2992377281188965,86.81759643554688
73,31.43,80.61224489795919,21.6,0.0,86.81861114501953
74,29.92,79.08163265306122,18.8,0.0,86.81353759765625
75,31.68,80.10204081632654,19.4,0.0,86.81150817871094
76,31.44,81.12244897959184,24.6,0.0,86.80972290039062
77,32.6,82.65306122448979,28.9,0.0,86.8078384399414
78,31.86,82.14285714285714,27.4,6.604265213012695,86.81095886230469
79,31.51,72.44897959183673,12.3,0.0,86.81092834472656
80,32.12,81.63265306122449,21.3,0.0,86.802734375
81,31.5,83.6734693877551,30.6,0.0,86.80286407470703
82,33.06,82.14285714285714,29.5,0.0,86.79766082763672
