fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.0870132446289
3,10.0,100.0,100.0,0.0,88.0455093383789
4,10.0,100.0,100.0,1.7563283443450928,87.99937438964844
5,15.02,100.0,89.7,0.0,87.960205078125
6,15.53,100.0,75.2,0.0,87.9403305053711
7,15.8,100.0,73.9,0.0,87.90238189697266
8,16.18,100.0,81.2,0.0,87.86573028564453
9,16.1,100.0,85.7,0.0,87.84313201904297
10,18.37,100.0,82.2,1.9555883407592773,87.82917785644531
11,18.29,100.0,85.1,2.008533477783203,87.79650115966797
12,20.03,92.34693877551021,27.1,0.0,87.75988006591797
13,18.97,1.530612244897959,0.0,0.0,87.73554229736328
14,19.5,97.95918367346938,59.4,0.0,87.71893310546875
15,19.35,0.0,0.0,2.2585034370422363,87.70545959472656
16,19.14,42.857142857142854,1.9,0.0,87.68731689453125
17,19.55,97.95918367346938,55.5,0.0,87.6682357788086
18,20.51,96.93877551020408,51.7,0.0,87.64154815673828
19,19.54,31.632653061224488,1.3,0.0,87.62098693847656
20,19.63,2.0408163265306123,0.0,2.8405869007110596,87.60203552246094
21,21.52,69.89795918367346,12.4,2.4562442302703857,87.5699234008789
22,20.5,59.183673469387756,6.1,0.0,87.55612182617188
23,20.25,87.24489795918367,33.9,0.0,87.5312728881836
24,19.68,61.734693877551024,10.9,2.7665112018585205,87.52674865722656
25,20.74,89.79591836734694,32.2,0.0,87.51219940185547
26,21.0,93.36734693877551,44.3,2.8141062259674072,87.4832763671875
27,21.17,60.204081632653065,8.5,3.0351762771606445,87.45198059082031
28,19.47,80.10204081632654,35.7,0.0,87.4281997680664
29,21.06,80.10204081632654,18.7,3.058128595352173,87.42007446289062
30,21.82,82.65306122448979,23.2,0.0,87.39805603027344
31,19.67,54.08163265306123,6.9,3.4410669803619385,87.38562774658203
32,21.65,53.06122448979592,8.4,0.0,87.36397552490234
33,21.12,45.40816326530612,5.7,0.0,87.35916137695312
34,21.02,39.795918367346935,3.2,0.0,87.34400939941406
35,22.57,86.73469387755102,28.0,0.0,87.334716796875
36,22.59,66.3265306122449,14.5,0.0,87.31546020507812
37,22.04,67.85714285714286,17.2,0.0,87.29872131347656
38,22.57,79.08163265306122,20.3,2.941948890686035,87.28365325927734
39,23.06,70.40816326530613,17.3,0.0,87.26744079589844
40,21.54,77.04081632653062,26.9,0.0,87.25491333007812
41,23.11,83.6734693877551,28.5,0.0,87.2455062866211
42,22.88,89.79591836734694,30.7,0.0,87.2288818359375
