fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.13924407958984
3,10.0,100.0,100.0,0.0,88.13545227050781
4,10.0,100.0,100.0,0.0,88.12163543701172
5,10.0,100.0,100.0,0.0,88.10672760009766
6,10.0,100.0,100.0,0.0,88.0807876586914
7,10.0,100.0,100.0,0.0,88.05795288085938
8,14.6,46.42857142857143,91.6,0.0,88.04595184326172
9,17.57,1.0204081632653061,30.9,0.0,88.03387451171875
10,12.43,96.42857142857143,27.6,0.0,88.02046966552734
11,10.0,100.0,100.0,0.0,87.98918914794922
12,9.99,95.91836734693878,99.9,0.0,87.98583221435547
13,10.23,38.775510204081634,94.8,0.0,87.9749755859375
14,14.54,84.6938775510204,90.9,0.0,87.96515655517578
15,12.73,26.53061224489796,89.0,1.808618426322937,87.95779418945312
16,13.37,100.0,95.7,0.0,87.93973541259766
17,17.76,100.0,86.3,0.0,87.92928314208984
18,17.6,100.0,86.1,0.0,87.91605377197266
19,17.42,11.224489795918368,74.8,0.0,87.88973236083984
20,18.52,0.0,0.0,0.0,87.8788070678711
21,18.7,49.48979591836735,83.8,0.0,87.8588638305664
22,19.21,0.5102040816326531,14.7,0.0,87.85438537597656
23,17.75,100.0,84.9,0.0,87.83678436279297
24,18.17,0.0,0.0,0.0,87.82669067382812
25,17.93,0.0,0.0,0.0,87.8233871459961
26,17.89,100.0,88.8,1.9268784523010254,87.81865692138672
27,18.94,99.48979591836735,66.5,0.0,87.80355072021484
28,18.45,100.0,88.2,0.0,87.78083801269531
29,18.8,100.0,83.1,0.0,87.77093505859375
30,18.93,100.0,87.4,0.0,87.76097869873047
31,20.7,0.0,0.0,0.0,87.75064849853516
32,19.42,0.0,0.0,0.0,87.74063873291016
33,18.91,0.0,0.0,0.0,87.73892974853516
34,20.14,0.0,0.0,0.0,87.73664855957031
35,18.86,100.0,85.2,0.0,87.71875762939453
36,19.22,0.0,0.0,0.0,87.69588470458984
37,19.89,94.89795918367346,56.4,0.0,87.69273376464844
38,19.44,11.73469387755102,0.6,0.0,87.6775894165039
39,19.13,0.0,0.0,0.0,87.66046905517578
