fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.86,7.142857142857143,18.5,0.0,88.16675567626953
2,11.08,7.653061224489796,23.2,0.0,88.16067504882812
3,9.97,0.0,0.0,0.0,88.15747833251953
4,10.0,100.0,100.0,0.0,88.15253448486328
5,10.0,0.0,0.0,0.0,88.14759063720703
6,10.34,99.48979591836735,98.9,0.0,88.14128112792969
7,11.16,71.93877551020408,78.1,0.0,88.13473510742188
8,13.35,0.0,0.0,0.0,88.12962341308594
9,9.97,0.0,0.0,0.0,88.12295532226562
10,10.0,100.0,100.0,0.0,88.11756134033203
11,10.0,100.0,100.0,0.0,88.10455322265625
12,9.97,0.0,0.0,0.0,88.1021499633789
13,14.31,51.02040816326531,74.5,0.0,88.09637451171875
14,10.89,0.0,2.7,0.0,88.08927154541016
15,10.07,0.0,1.5,2.387646436691284,88.08586120605469
16,12.66,0.0,13.1,0.0,88.07598114013672
17,13.52,0.5102040816326531,19.0,0.0,88.07026672363281
18,15.96,1.0204081632653061,27.4,0.0,88.0632553100586
19,16.63,0.0,12.5,0.0,88.0528564453125
20,18.18,0.0,0.0,0.0,88.04817199707031
21,19.74,0.5102040816326531,9.5,0.0,88.03999328613281
22,17.26,0.0,0.0,0.0,88.0355453491211
23,17.54,0.0,16.4,0.0,88.02772521972656
24,18.25,0.0,5.4,0.0,88.02490234375
25,18.15,3.5714285714285716,28.4,0.0,88.02088928222656
26,18.15,1.0204081632653061,31.0,2.1949093341827393,88.01583862304688
27,18.64,16.3265306122449,68.0,0.0,88.01039123535156
28,19.29,16.3265306122449,72.9,0.0,87.99788665771484
29,17.62,87.75510204081633,81.6,0.0,87.99380493164062
30,18.85,30.612244897959183,77.2,0.0,87.98785400390625
31,19.35,0.0,0.0,0.0,87.98458862304688
32,19.11,0.0,0.0,0.0,87.97923278808594
33,18.56,0.0,0.0,0.0,87.9777603149414
34,19.63,0.0,0.0,0.0,87.97496795654297
35,18.44,99.48979591836735,83.2,0.0,87.96670532226562
36,20.35,7.653061224489796,46.1,0.0,87.95686340332031
37,19.61,2.0408163265306123,16.8,0.0,87.95450592041016
38,19.56,0.5102040816326531,6.5,0.0,87.94917297363281
39,19.19,0.0,0.0,0.0,87.94290161132812
40,19.67,21.93877551020408,52.2,0.0,87.93760681152344
41,20.9,29.591836734693878,51.9,0.0,87.93535614013672
42,19.21,0.0,0.0,0.0,87.92988586425781
43,19.47,0.0,3.4,0.0,87.92352294921875
44,19.92,1.530612244897959,9.6,0.0,87.92142486572266
45,20.06,0.0,0.0,0.0,87.91921997070312
46,21.31,0.0,0.0,0.0,87.91344451904297
47,21.06,1.530612244897959,22.3,0.0,87.91072845458984
48,20.33,0.0,0.0,0.0,87.90873718261719
49,18.95,0.0,1.2,0.0,87.90165710449219
50,20.45,0.0,0.0,0.0,87.89685821533203
51,18.38,98.9795918367347,86.1,0.0,87.89340209960938
52,19.34,5.612244897959184,21.2,0.0,87.88481903076172
53,19.28,0.0,0.0,0.0,87.88383483886719
54,20.48,73.9795918367347,76.9,0.0,87.8745346069336
55,20.57,0.0,2.7,0.0,87.86740112304688
56,19.54,98.9795918367347,86.5,0.0,87.86621856689453
57,20.09,6.63265306122449,15.5,0.0,87.86011505126953
58,20.71,0.0,0.0,0.0,87.8520736694336
59,23.39,45.40816326530612,56.8,0.0,87.84436798095703
60,19.8,0.0,0.0,0.0,87.84254455566406
61,21.71,0.0,0.0,0.0,87.83892822265625
62,22.7,0.0,2.1,0.0,87.83480072021484
63,20.86,0.0,0.0,0.0,87.8324966430664
64,22.65,11.73469387755102,24.7,0.0,87.83055877685547
65,20.36,0.0,0.0,0.0,87.82442474365234
66,20.73,0.0,0.0,0.0,87.82315063476562
67,21.37,0.0,0.0,0.0,87.8200454711914
68,21.16,0.0,0.0,0.0,87.81842803955078
69,22.27,75.51020408163265,73.7,0.0,87.8116226196289
70,22.48,0.0,0.0,0.0,87.80949401855469
71,21.22,98.9795918367347,92.1,0.0,87.80144500732422
72,21.37,96.42857142857143,81.5,0.0,87.79988098144531
73,21.48,0.0,0.0,0.0,87.79645538330078
74,20.33,0.0,0.0,0.0,87.79615783691406
75,19.85,0.0,0.0,0.0,87.78973388671875
76,19.93,98.46938775510205,87.0,0.0,87.78829956054688
77,22.58,0.0,0.0,0.0,87.77849578857422
78,22.48,0.0,0.0,0.0,87.77526092529297
79,23.38,0.0,0.0,0.0,87.77169036865234
80,22.09,0.0,0.0,0.0,87.76996612548828
81,20.53,0.0,0.0,0.0,87.76795196533203
82,22.48,0.0,0.0,0.0,87.76542663574219
83,21.53,0.0,1.5,0.0,87.76229858398438
84,23.86,0.0,0.0,0.0,87.76177978515625
85,24.94,1.0204081632653061,3.1,0.0,87.75703430175781
86,25.06,2.5510204081632653,6.2,0.0,87.752197265625
87,21.14,0.0,0.0,0.0,87.74899291992188
88,22.7,0.0,0.0,0.0,87.74689483642578
89,22.48,0.0,0.0,0.0,87.73892974853516
90,24.07,0.5102040816326531,6.9,0.0,87.73641967773438
91,21.21,98.9795918367347,94.4,0.0,87.73242950439453
92,22.39,0.0,0.0,0.0,87.73052978515625
93,23.39,0.0,0.0,0.0,87.72505187988281
94,23.11,0.0,0.0,0.0,87.71585083007812
95,24.73,0.0,0.0,0.0,87.71244049072266
96,23.97,0.0,0.0,0.0,87.71156311035156
97,25.26,12.755102040816327,29.1,0.0,87.70988464355469
98,25.26,72.44897959183673,73.1,0.0,87.69877624511719
99,24.12,51.53061224489796,60.4,0.0,87.69437408447266
100,22.42,0.0,0.1,0.0,87.69132995605469
101,24.72,15.306122448979592,21.8,0.0,87.68856811523438
102,26.61,38.775510204081634,43.6,0.0,87.67973327636719
103,25.25,8.16326530612245,13.6,0.0,87.67587280273438
104,23.71,5.1020408163265305,11.0,0.0,87.67147064208984
105,27.12,6.122448979591836,11.7,0.0,87.66741180419922
106,23.95,4.591836734693878,7.8,0.0,87.66455841064453
107,27.51,5.612244897959184,14.4,0.0,87.66084289550781
108,27.16,5.1020408163265305,9.6,0.0,87.65478515625
109,26.94,4.081632653061225,7.6,0.0,87.65250396728516
110,23.18,9.693877551020408,14.0,0.0,87.65032958984375
111,25.49,7.142857142857143,12.7,0.0,87.64585876464844
112,23.13,6.63265306122449,11.0,0.0,87.642333984375
113,27.53,57.6530612244898,59.3,0.0,87.63703155517578
114,27.41,17.857142857142858,20.3,0.0,87.63489532470703
115,27.49,58.16326530612245,49.5,0.0,87.62683868408203
116,29.34,38.265306122448976,34.8,0.0,87.62013244628906
117,27.76,35.204081632653065,32.6,0.0,87.61865997314453
118,27.65,55.61224489795919,49.3,2.37668776512146,87.61697387695312
119,27.28,6.122448979591836,7.8,0.0,87.61185455322266
120,25.63,3.5714285714285716,2.8,0.0,87.6049575805664
121,27.96,0.5102040816326531,0.8,0.0,87.60211181640625
122,26.56,83.6734693877551,76.4,0.0,87.599853515625
123,22.33,8.16326530612245,6.8,0.0,87.59879302978516
124,27.16,8.16326530612245,12.2,0.0,87.59630584716797
125,28.82,37.755102040816325,32.8,0.0,87.59112548828125
126,28.61,33.673469387755105,32.3,0.0,87.58953857421875
127,27.53,93.36734693877551,83.7,0.0,87.58702850341797
128,26.96,21.93877551020408,18.9,2.5743486881256104,87.57868194580078
129,29.65,36.734693877551024,28.4,0.0,87.57523345947266
130,28.69,86.73469387755102,72.8,0.0,87.57185363769531
131,28.98,58.16326530612245,47.3,0.0,87.56656646728516
132,26.4,44.89795918367347,32.5,0.0,87.56242370605469
133,27.44,66.3265306122449,55.1,0.0,87.56121826171875
134,27.66,71.42857142857143,60.7,0.0,87.55542755126953
135,26.86,19.387755102040817,14.9,0.0,87.5506362915039
136,28.04,3.061224489795918,3.9,0.0,87.54830932617188
137,28.01,0.0,0.0,0.0,87.54593658447266
138,27.23,2.5510204081632653,3.1,0.0,87.54256439208984
139,27.84,0.5102040816326531,0.2,0.0,87.53721618652344
140,28.81,69.38775510204081,62.4,0.0,87.53749084472656
141,28.15,48.97959183673469,38.7,0.0,87.53328704833984
142,30.57,57.142857142857146,46.8,0.0,87.53144836425781
143,28.09,0.0,0.0,0.0,87.52619934082031
144,27.85,0.0,0.0,0.0,87.52304077148438
145,29.32,14.795918367346939,13.1,0.0,87.51485443115234
146,30.13,34.69387755102041,24.4,0.0,87.5140609741211
147,29.1,10.204081632653061,8.3,0.0,87.51031494140625
148,28.32,89.28571428571429,81.2,0.0,87.50802612304688
149,31.33,32.6530612244898,18.2,0.0,87.50457763671875
150,30.61,36.224489795918366,26.0,0.0,87.5021743774414
151,29.76,87.75510204081633,78.2,0.0,87.50094604492188
152,32.79,62.244897959183675,49.7,0.0,87.49531555175781
153,32.75,47.95918367346939,38.0,0.0,87.49048614501953
154,34.02,62.244897959183675,56.8,0.0,87.48826599121094
155,30.78,45.91836734693877,35.2,0.0,87.48487091064453
156,29.79,77.55102040816327,72.9,0.0,87.47956085205078
157,28.16,5.1020408163265305,2.3,0.0,87.47896575927734
158,31.59,38.775510204081634,36.7,0.0,87.47803497314453
159,29.27,11.73469387755102,8.5,0.0,87.47415161132812
160,27.8,13.26530612244898,5.2,2.545788288116455,87.47142791748047
161,29.48,9.693877551020408,8.4,0.0,87.4670639038086
162,31.83,11.224489795918368,7.3,0.0,87.46542358398438
