fl_iter,main_task_acc,backdoor_acc,raw_task_acc,adv_norm_diff,wg_norm
1,10.0,100.0,100.0,0.0,88.16675567626953
2,10.0,100.0,100.0,0.0,88.15609741210938
3,10.0,100.0,100.0,0.0,88.15158081054688
4,10.0,100.0,100.0,0.0,88.13699340820312
5,10.0,100.0,100.0,0.0,88.13011169433594
6,10.0,100.0,100.0,0.0,88.12332153320312
7,10.0,100.0,100.0,0.0,88.11722564697266
8,10.11,100.0,100.0,0.0,88.10872650146484
9,11.17,0.0,11.1,0.0,88.10271453857422
10,10.0,100.0,100.0,0.0,88.09732818603516
11,10.0,100.0,100.0,0.0,88.07369995117188
12,11.9,4.591836734693878,45.5,0.0,88.06967163085938
13,14.01,30.102040816326532,82.8,0.0,88.05775451660156
14,14.35,11.224489795918368,67.2,0.0,88.05018615722656
15,14.48,3.061224489795918,44.9,2.42025089263916,88.04551696777344
16,12.6,36.224489795918366,87.8,0.0,88.03436279296875
17,14.4,7.142857142857143,64.7,0.0,88.02374267578125
18,19.75,6.63265306122449,65.7,0.0,88.01673889160156
19,19.5,4.081632653061225,54.7,0.0,88.00349426269531
20,18.39,1.0204081632653061,28.0,0.0,87.99512481689453
21,15.58,82.14285714285714,81.2,0.0,87.98290252685547
22,17.53,86.22448979591837,56.4,0.0,87.97169494628906
23,16.69,77.55102040816327,90.6,0.0,87.94837188720703
24,17.61,3.061224489795918,49.3,0.0,87.9471664428711
25,15.4,99.48979591836735,59.2,0.0,87.94291687011719
26,17.49,100.0,93.0,1.9667701721191406,87.92903900146484
27,18.65,99.48979591836735,76.9,2.128859281539917,87.91829681396484
28,18.12,100.0,92.6,0.0,87.89988708496094
29,18.6,89.28571428571429,82.5,0.0,87.89629364013672
30,18.3,100.0,88.8,0.0,87.88938903808594
31,19.65,1.0204081632653061,15.3,2.245527505874634,87.88009643554688
32,19.32,1.0204081632653061,14.6,0.0,87.87015533447266
33,19.4,0.5102040816326531,5.7,0.0,87.8680191040039
34,19.58,0.0,0.0,0.0,87.85980987548828
35,19.44,100.0,84.5,0.0,87.84793090820312
36,19.49,3.061224489795918,15.4,0.0,87.84046173095703
37,19.12,100.0,88.7,0.0,87.83566284179688
38,19.21,0.0,0.0,0.0,87.8275375366211
39,19.17,0.0,0.0,0.0,87.81462860107422
40,18.26,8.673469387755102,38.7,0.0,87.80048370361328
41,17.94,0.5102040816326531,0.1,0.0,87.79657745361328
42,20.37,0.0,0.0,0.0,87.78826904296875
43,19.89,0.5102040816326531,1.8,0.0,87.77220916748047
44,17.14,0.5102040816326531,0.0,0.0,87.76834869384766
45,18.65,0.0,0.0,0.0,87.76296997070312
46,20.33,93.87755102040816,48.9,0.0,87.75567626953125
47,19.78,0.0,0.0,0.0,87.74842071533203
48,20.5,0.0,0.0,0.0,87.74382019042969
49,19.57,0.0,0.0,0.0,87.73516082763672
50,20.01,0.0,0.0,0.0,87.72589111328125
51,19.14,100.0,91.4,0.0,87.7211685180664
52,19.86,87.75510204081633,47.2,0.0,87.7124252319336
53,20.72,0.0,0.0,0.0,87.70787048339844
54,20.64,95.91836734693878,71.5,0.0,87.69829559326172
55,20.12,0.0,0.0,0.0,87.69024658203125
